premise_id,meter_id,meter_number,meter_type,meter_status,meter_channel,installed_at,removed_at,created,updated
PREM-50872419,5039062748,5039062748,L+G Self-Cont Mesh,Customer,MT,2025-02-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78216340,7891604523,7891604523,KWH,Customer,MT,2003-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36085712,3627418905,3627418905,KWH,Customer,MT,2016-12-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69530874,6982045317,6982045317,KWH,Customer,MT,2018-11-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93642087,9418635720,9418635720,KWH,Customer,MT,2003-04-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52896407,5947201863,5947201863,L+G Self-Cont Mesh,Customer,MT,2024-12-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76103492,8476102395,8476102395,L+G Self-Cont Mesh,Customer,MT,2024-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41287506,1209587436,1209587436,KWH,Customer,MT,2003-09-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29856147,7692405813,7692405813,L+G Self-Cont Mesh,Customer,MT,2024-03-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67048215,9367142058,9367142058,L+G Self-Cont Mesh,Customer,MT,2024-12-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89421375,5186934702,5186934702,KWH,Customer,MT,2021-09-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14256098,2768504193,2768504193,KWH,Customer,MT,2003-07-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59781324,6895174028,6895174028,KV2,Customer,MT,2014-01-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82145970,4509382176,4509382176,KWH,Customer,MT,2003-03-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38371045,3027649815,3027649815,L+G Self-Cont Mesh,Customer,MT,2024-03-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74521869,8713506924,8713506924,KWH,Customer,MT,2020-12-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91063752,1598743206,1598743206,Sentinel,Customer,MT,2004-05-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41896527,6041983752,6041983752,L+G Self-Cont Mesh,Customer,MT,2024-10-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27618493,9237458016,9237458016,KWH,Customer,MT,2003-11-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-63941287,7365021489,7365021489,L+G Self-Cont Mesh,Customer,MT,2024-06-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85429160,5184072963,5184072963,KWH,Customer,MT,2019-11-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13150769,2849763150,2849763150,L+G Self-Cont Mesh,Customer,MT,2024-07-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50368219,6907412853,6907412853,L+G Self-Cont Mesh,Customer,MT,2024-07-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231409,8576194302,8576194302,KWH,Customer,MT,2010-08-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74920618,1349587206,1349587206,L+G Self-Cont Mesh,Customer,MT,2025-01-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10643825,5928471306,5928471306,KWH,Customer,MT,2004-03-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-96415720,7803164925,7803164925,KWH,Customer,MT,2008-08-01T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57864913,3614079528,3614079528,L+G Self-Cont Mesh,Customer,MT,2024-01-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82395741,6925718043,6925718043,KWH,Customer,MT,2010-10-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49162038,9481235670,9481235670,KWH,Customer,MT,2005-05-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36041875,5076491382,5076491382,KWH,Customer,MT,2003-09-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-70695842,8265704913,8265704913,KWH,Customer,MT,2003-02-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25830769,3742905618,3742905618,KWH,Customer,MT,2004-11-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81974560,7506841293,7506841293,KWH,Customer,MT,2004-10-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14796205,9186402357,9186402357,L+G Self-Cont Mesh,Customer,MT,2024-11-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60438179,4069157328,4069157328,L+G Self-Cont Mesh,Customer,MT,2024-10-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93527048,2756309841,2756309841,L+G Self-Cont Mesh,Customer,MT,2024-08-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-71294653,6489725301,6489725301,L+G Self-Cont Mesh,Customer,MT,2024-08-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58971346,8631409275,8631409275,L+G Self-Cont Mesh,Customer,MT,2023-09-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27846950,1397582640,1397582640,L+G Self-Cont Mesh,Customer,MT,2025-02-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64028175,5126903478,5126903478,KWH,Customer,MT,2003-07-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85709423,7945823160,7945823160,L+G Self-Cont Mesh,Customer,MT,2024-07-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13285679,3609158742,3609158742,KWH,Customer,MT,2003-01-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59247031,6978042513,6978042513,L+G Self-Cont Mesh,Customer,MT,2024-03-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78451936,9426103578,9426103578,L+G Self-Cont Mesh,Customer,MT,2025-01-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36187420,5236409187,5236409187,KV2,Customer,MT,2023-10-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69852047,7614852093,7614852093,KWH,Customer,MT,2004-06-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-94076815,4089736512,4089736512,KWH,Customer,MT,2003-11-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52764098,2896170548,2896170548,KWH,Customer,MT,2003-12-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76839521,6705382941,6705382941,KWH,Customer,MT,2022-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40596837,8957213406,8957213406,L+G Self-Cont Mesh,Customer,MT,2024-08-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29651784,1408593762,1408593762,L+G Self-Cont Mesh,Customer,MT,2024-07-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67328495,5981347206,5981347206,KWH,Customer,MT,2004-04-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89470253,8276194053,8276194053,Sentinel,Customer,MT,2007-08-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14598376,3817406295,3817406295,KWH,Customer,MT,2005-05-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50176492,7498103625,7498103625,L+G Self-Cont Mesh,Customer,MT,2024-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78326015,9164528703,9164528703,KWH,Customer,MT,2006-11-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36249857,4127605983,4127605983,KWH,Customer,MT,2022-01-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69750138,2763054195,2763054195,L+G Self-Cont Mesh,Customer,MT,2024-09-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93012746,6429751083,6429751083,KWH,Customer,MT,2007-10-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51870936,8594201736,8594201736,KWH,Customer,MT,2018-11-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76481920,1329607845,1329607845,L+G Self-Cont Mesh,Customer,MT,2024-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40958763,5048219763,5048219763,KWH,Customer,MT,2007-11-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28460397,7815023694,7815023694,L+G Self-Cont Mesh,Customer,MT,2024-12-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67514832,3692485170,3692485170,KWH,Customer,MT,2004-02-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89246375,6951307482,6951307482,KWH,Customer,MT,2013-09-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14072895,9307451628,9307451628,KWH,Customer,MT,2004-03-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59907431,5162489037,5162489037,L+G Self-Cont Mesh,Customer,MT,2023-09-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82153670,7635071284,7635071284,Sentinel,Customer,MT,2019-01-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38709264,4019758632,4019758632,KWH,Customer,MT,2003-07-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74691820,2953167480,2953167480,KWH,Customer,MT,2003-08-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91358042,6739158024,6739158024,L+G Self-Cont Mesh,Customer,MT,2024-09-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41096257,8976304215,8976304215,KWH,Customer,MT,2003-06-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27948163,1449067832,1449067832,KWH,Customer,MT,2004-04-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64807529,5997138420,5997138420,KWH,Customer,MT,2004-05-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86794250,8235496173,8235496173,KWH,Customer,MT,2007-07-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13079645,3726854109,3726854109,KWH,Customer,MT,2023-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50738496,7489306215,7489306215,KWH,Customer,MT,2003-04-29T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78265039,9157463802,9157463802,KWH,Customer,MT,2004-04-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36194278,4103259867,4103259867,KWH,Customer,MT,2016-02-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69031785,2794618370,2794618370,L+G Self-Cont Mesh,Customer,MT,2023-10-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93421567,6384279510,6384279510,L+G Self-Cont Mesh,Customer,MT,2024-07-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52078461,8529367014,8529367014,KWH,Customer,MT,2003-02-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76935120,1379685402,1379685402,KWH,Customer,MT,2013-03-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40287591,5038716924,5038716924,KWH,,,,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29861450,7895041623,7895041623,L+G Self-Cont Mesh,Customer,MT,2024-11-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67195084,3609425871,3609425871,Sentinel,Customer,MT,2011-11-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89647530,6925180374,6925180374,L+G Self-Cont Mesh,Customer,MT,2024-02-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14927386,9347015862,9347015862,KWH,Customer,MT,2003-06-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59360814,5279634108,5279634108,KWH,Customer,MT,2012-04-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82931476,7640253189,7640253189,KWH,Customer,MT,2003-06-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37495812,4091587632,4091587632,KWH,Customer,MT,2010-12-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75280634,2864175903,2864175903,KWH,Customer,MT,2003-08-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91526738,6782403591,6782403591,KWH,Customer,MT,2015-05-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41860357,8925647031,8925647031,L+G Self-Cont Mesh,Customer,MT,2024-04-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27359861,1457039826,1457039826,KWH,Customer,MT,2002-11-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64572198,5904867132,5904867132,KWH,Customer,MT,2003-09-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86294051,8209617543,8209617543,L+G Self-Cont Mesh,Customer,MT,2024-10-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13548720,3857190462,3857190462,KWH,Customer,MT,2003-01-28T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50397218,7421063895,7421063895,KWH,Customer,MT,2003-02-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78912643,9185476032,9185476032,KWH,Customer,MT,2019-09-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36974051,4169375208,4169375208,KWH,Customer,MT,2003-12-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69285734,2785149637,2785149637,KWH,Customer,MT,2003-04-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93706251,6498705123,6498705123,KWH,Customer,MT,2003-12-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52603198,8673412095,8673412095,KWH,Customer,MT,2004-01-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76394580,1348752960,1348752960,L+G Self-Cont Mesh,Customer,MT,2024-12-04T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40813597,5120846973,5120846973,KWH,Customer,MT,2003-02-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-28760541,7936405128,7936405128,L+G Self-Cont Mesh,Customer,MT,2023-12-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67841953,3528741096,3528741096,KWH,Customer,MT,2024-06-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89570324,6815923740,6815923740,KWH,Customer,MT,2003-03-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14096783,9308461752,9308461752,KWH,Customer,MT,2003-11-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59648037,5249703618,5249703618,KWH,Customer,MT,2003-01-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82369410,7692154830,7692154830,L+G Self-Cont Mesh,Customer,MT,2024-06-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-38605724,4075821369,4075821369,KWH,Customer,MT,2008-05-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74150389,2916645803,2916645803,L+G Self-Cont Mesh,Customer,MT,2025-02-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91820763,6752398014,6752398014,KWH,Customer,MT,2003-09-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41503697,8916705423,8916705423,KWH,Customer,MT,2009-03-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27845130,1482659037,1482659037,KWH,Customer,MT,2003-07-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64930571,5982704513,5982704513,KWH,Customer,MT,2003-06-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86721495,8243109675,8243109675,L+G Self-Cont Mesh,Customer,MT,2025-02-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13492580,3792416508,3792416508,KWH,Customer,MT,2003-09-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-51263809,7518064392,7518064392,KWH,Customer,MT,2020-08-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-79380126,9172045863,9172045863,KWH,Customer,MT,2015-10-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-35247906,4158672039,4158672039,KWH,Customer,MT,2023-10-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-68139054,2734819065,2734819065,KWH,Customer,MT,2010-02-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93074168,6467502913,6467502913,KWH,Customer,MT,2003-12-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52491603,8624917305,8624917305,L+G Self-Cont Mesh,Customer,MT,2024-09-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76905482,1392645807,1392645807,KWH,Customer,MT,2009-05-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-40768253,5087169243,5087169243,KWH,Customer,MT,2002-11-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29183576,7826301495,7826301495,L+G Self-Cont Mesh,Customer,MT,2024-09-14T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67502341,3605948712,3605948712,KWH,Customer,MT,2003-09-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89154076,6958204137,6958204137,KWH,Customer,MT,2008-11-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14827069,9365821704,9365821704,KWH,Customer,MT,2006-02-17T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59862407,5280417693,5280417693,L+G Self-Cont Mesh,Customer,MT,2024-07-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82471539,7615902438,7615902438,KWH,Customer,MT,2022-03-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-37964051,4128735069,4128735069,L+G Self-Cont Mesh,Customer,MT,2024-08-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-75148920,2985176403,2985176403,KWH,Customer,MT,2003-06-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-91782036,6704821593,6704821593,KWH,Customer,MT,2003-12-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41698750,8947103652,8947103652,KWH,Customer,MT,2003-01-31T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27360481,1429658073,1429658073,L+G Self-Cont Mesh,Customer,MT,2024-03-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64631897,5974806231,5974806231,L+G Self-Cont Mesh,Customer,MT,2024-12-30T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-86205974,8213057469,8213057469,KWH,Customer,MT,2003-04-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13978654,3831472095,3831472095,L+G Self-Cont Mesh,Customer,MT,2024-08-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-50872419,7459028163,7459028163,L+G Self-Cont Mesh,Customer,MT,2024-12-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78216340,9104675824,9104675824,L+G Self-Cont Mesh,Customer,MT,2024-10-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36085712,4186792053,4186792053,KWH,Customer,MT,2003-05-05T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-69530874,2769415308,2769415308,L+G Self-Cont Mesh,Customer,MT,2024-08-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93642087,6397182540,6397182540,KWH,Customer,MT,2003-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-52896407,8546907132,8546907132,L+G Self-Cont Mesh,Customer,MT,2025-01-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-76103492,1304869572,1304869572,KWH,Customer,MT,2003-11-13T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-41287506,5039062748,5039062748,L+G Self-Cont Mesh,Customer,MT,2024-06-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-29856147,7891604523,7891604523,KWH,Customer,MT,2005-02-11T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-67048215,3627418905,3627418905,KWH,Customer,MT,2011-11-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-89421375,6982045317,6982045317,L+G Self-Cont Mesh,Customer,MT,2025-01-02T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14256098,9418635720,9418635720,KWH,Customer,MT,2003-12-22T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58231409,5829637410,5829637410,KWH,Customer,MT,2003-05-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-74920618,7498203156,7498203156,L+G Self-Cont Mesh,Customer,MT,2024-03-15T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-10643825,1064927385,1064927385,L+G Self-Cont Mesh,Customer,MT,2024-10-18T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-96415720,9641758203,9641758203,KWH,Customer,MT,2003-09-26T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-57864913,5786401932,5786401932,KWH,Customer,MT,2015-08-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-82395741,8239571046,8239571046,KWH,Customer,MT,2004-11-10T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-49162038,4916207853,4916207853,KWH,Customer,MT,2003-06-06T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36041875,3604187592,3604187592,KWH,Customer,MT,2004-04-12T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-70695842,7069584213,7069584213,L+G Self-Cont Mesh,Customer,MT,2024-08-27T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-25830769,2583076941,2583076941,KWH,Customer,MT,2004-03-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-81974560,8197456032,8197456032,KWH,Customer,MT,2003-01-23T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-14796205,1479620583,1479620583,KWH,Customer,MT,2003-10-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-60438179,6043817925,6043817925,KWH,Customer,MT,2017-09-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-93527048,9352704816,9352704816,KWH,Customer,MT,2007-01-24T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-71294653,7129465308,7129465308,KWH,Customer,MT,2009-11-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-58971346,5897134620,5897134620,L+G Self-Cont Mesh,Customer,MT,2025-02-03T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-27846950,2784695031,2784695031,KWH,Customer,MT,2004-01-16T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-64028175,6402817594,6402817594,KWH,Customer,MT,2019-07-09T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-85709423,8570942316,8570942316,L+G Self-Cont Mesh,Customer,MT,2024-12-20T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-13285679,1328567940,1328567940,L+G Self-Cont Mesh,Customer,MT,2024-08-21T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-59247031,5924703186,5924703186,KWH,Customer,MT,2010-03-25T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-78451936,7845193602,7845193602,KWH,Customer,MT,2003-09-19T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
PREM-36187420,3618742059,3618742059,KWH,Customer,MT,2023-06-07T00:00:00Z,,2025-03-04T09:30:42Z,2025-03-04T09:30:42Z
