meter_id,meter_timestamp,meter_duration,meter_value,meter_type,meter_category
MTR-94367018,2024-11-27T14:02:00Z,29,360,Company,Periodic
MTR-86150234,2024-11-27T14:02:00Z,29,44,Company,Periodic
MTR-13682079,2024-11-27T14:03:00Z,29,106,Company,Periodic
MTR-51296438,2024-11-27T14:05:00Z,29,137,Company,Periodic
MTR-79045627,2024-11-27T14:05:00Z,29,95,Company,Periodic
MTR-36048719,2024-11-27T14:05:00Z,29,86,Company,Periodic
MTR-69985203,2024-11-27T14:06:00Z,29,95,Company,Periodic
MTR-94367018,2024-11-27T14:07:00Z,29,185,Company,Periodic
MTR-48392015,2024-11-27T16:21:00Z,29,9931,Company,Periodic
MTR-72910486,2024-11-27T16:22:00Z,29,15,Company,Periodic
MTR-05821937,2024-11-27T17:06:00Z,29,2853,Company,Periodic
MTR-93487520,2024-11-27T17:19:00Z,62,261,Company,Periodic
MTR-67213049,2024-11-27T15:02:00Z,29,0,Company,Periodic
MTR-14829375,2024-11-27T15:39:00Z,29,563,Company,Periodic
MTR-59038421,2024-11-27T15:39:00Z,29,152,Company,Periodic
MTR-80312754,2024-11-27T15:39:00Z,29,5,Company,Periodic
MTR-41786293,2024-11-27T15:43:00Z,29,151,Company,Periodic
MTR-29670348,2024-11-27T16:29:00Z,29,95,Company,Periodic
MTR-85172940,2024-11-27T16:31:00Z,29,71,Company,Periodic
MTR-03498217,2024-11-27T16:35:00Z,29,53,Company,Periodic
MTR-12049837,2024-11-27T16:35:00Z,29,70,Company,Periodic
MTR-98721045,2024-11-27T16:40:00Z,29,112,Company,Periodic
MTR-56301948,2024-11-27T16:36:00Z,29,62,Company,Periodic
MTR-20493758,2024-11-27T16:41:00Z,29,97,Company,Periodic
MTR-75904281,2024-11-27T16:48:00Z,29,101,Company,Periodic
MTR-31862974,2024-11-27T16:50:00Z,29,141,Company,Periodic
MTR-64271039,2024-11-27T16:50:00Z,62,172,Company,Periodic
MTR-87520491,2024-11-27T16:51:00Z,29,110,Company,Periodic
MTR-10958324,2024-11-27T16:55:00Z,29,110,Company,Periodic
MTR-50672839,2024-11-27T16:57:00Z,29,31,Company,Periodic
MTR-78245190,2024-11-27T16:58:00Z,29,119,Company,Periodic
MTR-43981275,2024-11-27T15:51:00Z,29,10,Company,Periodic
MTR-26039841,2024-11-27T15:53:00Z,29,9881,Company,Periodic
MTR-59840712,2024-11-25T20:40:00Z,32,108,Estimation,Periodic
MTR-84723109,2024-11-27T14:19:00Z,31,389,Company,Periodic
MTR-32178490,2024-11-27T14:27:00Z,31,169,Company,Periodic
MTR-96502814,2024-11-27T14:13:00Z,31,323,Company,Periodic
MTR-70391642,2024-11-27T14:52:00Z,31,1211,Company,Periodic
MTR-85624079,2024-11-27T14:58:00Z,31,948,Company,Periodic
MTR-41258793,2024-11-25T20:40:00Z,33,94,Estimation,Periodic
MTR-24783056,2024-11-25T20:40:00Z,33,96,Estimation,Periodic
MTR-67190248,2024-11-25T20:40:00Z,33,57,Estimation,Periodic
MTR-93415620,2024-11-25T20:40:00Z,33,100,Estimation,Periodic
MTR-58290347,2024-11-25T20:40:00Z,33,165,Estimation,Periodic
MTR-79610423,2024-11-25T20:40:00Z,33,93,Estimation,Periodic
MTR-40857219,2024-11-25T20:40:00Z,33,140,Estimation,Periodic
MTR-23587091,2024-11-25T20:40:00Z,33,103,Estimation,Periodic
MTR-69021375,2024-11-25T20:40:00Z,33,100,Estimation,Periodic
MTR-84351026,2024-11-25T20:40:00Z,33,91,Estimation,Periodic
MTR-12759480,2024-11-25T20:40:00Z,33,67,Estimation,Periodic
MTR-51980734,2024-11-25T20:40:00Z,33,96,Estimation,Periodic
MTR-78426310,2024-11-25T20:40:00Z,33,176,Estimation,Periodic
MTR-35019248,2024-11-25T20:40:00Z,33,95,Estimation,Periodic
MTR-69847521,2024-11-25T20:40:00Z,33,75,Estimation,Periodic
MTR-90218357,2024-11-25T20:40:00Z,33,119,Estimation,Periodic
MTR-43672801,2024-11-25T20:40:00Z,33,203,Estimation,Periodic
MTR-21894035,2024-11-25T20:40:00Z,33,153,Estimation,Periodic
MTR-57381492,2024-11-25T20:40:00Z,32,93,Estimation,Periodic
MTR-80462971,2024-11-25T20:40:00Z,32,100,Estimation,Periodic
MTR-35280719,2024-11-25T20:40:00Z,33,130,Estimation,Periodic
MTR-69014827,2024-11-25T20:40:00Z,32,77,Estimation,Periodic
MTR-94750281,2024-11-25T20:40:00Z,32,168,Estimation,Periodic
MTR-12846905,2024-11-25T20:40:00Z,33,152,Estimation,Periodic
MTR-58024791,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-73190584,2024-11-25T20:40:00Z,32,127,Estimation,Periodic
MTR-40659217,2024-11-25T20:40:00Z,33,150,Estimation,Periodic
MTR-26918470,2024-11-25T20:40:00Z,33,210,Estimation,Periodic
MTR-86749201,2024-11-25T20:40:00Z,33,110,Estimation,Periodic
MTR-14530297,2024-11-25T20:40:00Z,33,80,Estimation,Periodic
MTR-59478310,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-87320541,2024-11-25T20:40:00Z,33,160,Estimation,Periodic
MTR-32891745,2024-11-25T20:40:00Z,33,105,Estimation,Periodic
MTR-76018432,2024-11-25T20:40:00Z,32,89,Estimation,Periodic
MTR-91587024,2024-11-25T20:40:00Z,32,81,Estimation,Periodic
MTR-40731682,2024-11-25T20:40:00Z,33,0,Estimation,Periodic
MTR-25406791,2024-11-25T20:40:00Z,32,171,Estimation,Periodic
MTR-63059821,2024-11-25T20:40:00Z,32,75,Estimation,Periodic
MTR-84279153,2024-11-25T20:40:00Z,32,125,Estimation,Periodic
MTR-13850742,2024-11-25T20:40:00Z,33,122,Estimation,Periodic
MTR-50268197,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-78405126,2024-11-25T20:40:00Z,32,56,Estimation,Periodic
MTR-36912548,2024-11-25T20:40:00Z,32,95,Estimation,Periodic
MTR-69028743,2024-11-25T20:40:00Z,32,65,Estimation,Periodic
MTR-93045187,2024-11-25T20:40:00Z,32,136,Estimation,Periodic
MTR-51739286,2024-11-25T20:40:00Z,32,126,Estimation,Periodic
MTR-76204813,2024-11-25T20:40:00Z,32,135,Estimation,Periodic
MTR-40597821,2024-11-25T20:40:00Z,32,108,Estimation,Periodic
MTR-28461359,2024-11-25T20:40:00Z,32,41,Estimation,Periodic
MTR-67820341,2024-11-25T20:40:00Z,33,101,Estimation,Periodic
MTR-89457012,2024-11-25T20:40:00Z,33,12,Estimation,Periodic
MTR-14629857,2024-11-25T20:40:00Z,33,106,Estimation,Periodic
MTR-59187420,2024-11-25T20:40:00Z,33,68,Estimation,Periodic
MTR-82346109,2024-11-25T20:40:00Z,33,115,Estimation,Periodic
MTR-37954026,2024-11-25T20:40:00Z,33,62,Estimation,Periodic
MTR-74508361,2024-11-25T20:40:00Z,33,81,Estimation,Periodic
MTR-91872540,2024-11-25T20:40:00Z,33,60,Estimation,Periodic
MTR-40687213,2024-11-25T20:40:00Z,33,116,Estimation,Periodic
MTR-27401695,2024-11-25T20:40:00Z,33,75,Estimation,Periodic
MTR-63847920,2024-11-25T20:40:00Z,33,73,Estimation,Periodic
MTR-85712093,2024-11-25T20:40:00Z,33,122,Estimation,Periodic
MTR-13950827,2024-11-25T20:40:00Z,33,51,Estimation,Periodic
MTR-52047968,2024-11-25T20:40:00Z,33,106,Estimation,Periodic
MTR-79302541,2024-11-25T20:40:00Z,33,82,Estimation,Periodic
MTR-35264087,2024-11-25T20:40:00Z,33,62,Estimation,Periodic
MTR-68094152,2024-11-25T20:40:00Z,33,98,Estimation,Periodic
MTR-93021587,2024-11-25T20:40:00Z,33,87,Estimation,Periodic
MTR-51486327,2024-11-25T20:40:00Z,33,105,Estimation,Periodic
MTR-76845210,2024-11-25T20:40:00Z,33,46,Estimation,Periodic
MTR-40259781,2024-11-25T20:40:00Z,33,75,Estimation,Periodic
MTR-28917564,2024-11-25T20:40:00Z,33,173,Estimation,Periodic
MTR-67482310,2024-11-25T20:40:00Z,33,93,Estimation,Periodic
MTR-89541062,2024-11-25T20:40:00Z,33,110,Estimation,Periodic
MTR-14752038,2024-11-25T20:40:00Z,33,113,Estimation,Periodic
MTR-59821740,2024-11-25T20:40:00Z,33,101,Estimation,Periodic
MTR-82143957,2024-11-25T20:40:00Z,33,98,Estimation,Periodic
MTR-37159820,2024-11-25T20:40:00Z,33,83,Estimation,Periodic
MTR-75208413,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-91730284,2024-11-25T20:40:00Z,33,41,Estimation,Periodic
MTR-40865197,2024-11-25T20:40:00Z,33,84,Estimation,Periodic
MTR-26791054,2024-11-25T20:40:00Z,33,70,Estimation,Periodic
MTR-64178209,2024-11-25T20:40:00Z,33,80,Estimation,Periodic
MTR-85914027,2024-11-25T20:40:00Z,33,94,Estimation,Periodic
MTR-13472958,2024-11-25T20:40:00Z,33,102,Estimation,Periodic
MTR-50761984,2024-11-25T20:40:00Z,33,78,Estimation,Periodic
MTR-78206451,2024-11-25T20:40:00Z,33,123,Estimation,Periodic
MTR-36409257,2024-11-25T20:40:00Z,33,82,Estimation,Periodic
MTR-69582140,2024-11-25T20:40:00Z,33,89,Estimation,Periodic
MTR-93647102,2024-11-25T20:40:00Z,33,96,Estimation,Periodic
MTR-52680471,2024-11-25T20:40:00Z,33,89,Estimation,Periodic
MTR-76398142,2024-11-25T20:40:00Z,33,69,Estimation,Periodic
MTR-41352897,2024-11-25T20:40:00Z,33,93,Estimation,Periodic
MTR-29570846,2024-11-25T20:40:00Z,33,103,Estimation,Periodic
MTR-67243980,2024-11-25T20:40:00Z,33,91,Estimation,Periodic
MTR-89821034,2024-11-25T20:40:00Z,33,101,Estimation,Periodic
MTR-15087324,2024-11-25T20:40:00Z,33,76,Estimation,Periodic
MTR-59902871,2024-11-25T20:40:00Z,33,114,Estimation,Periodic
MTR-82617049,2024-11-25T20:40:00Z,33,104,Estimation,Periodic
MTR-38759240,2024-11-25T20:40:00Z,33,49,Estimation,Periodic
MTR-74890316,2024-11-25T20:40:00Z,33,165,Estimation,Periodic
MTR-91487052,2024-11-25T20:40:00Z,33,134,Estimation,Periodic
MTR-41058672,2024-11-25T20:40:00Z,33,31,Estimation,Periodic
MTR-27946310,2024-11-25T20:40:00Z,33,86,Estimation,Periodic
MTR-63945782,2024-11-25T20:40:00Z,33,184,Estimation,Periodic
MTR-85271309,2024-11-25T20:40:00Z,33,74,Estimation,Periodic
MTR-14195720,2024-11-25T20:40:00Z,33,49,Estimation,Periodic
MTR-50372896,2024-11-25T20:40:00Z,33,75,Estimation,Periodic
MTR-78906421,2024-11-25T20:40:00Z,33,70,Estimation,Periodic
MTR-36049278,2024-11-25T20:40:00Z,33,113,Estimation,Periodic
MTR-69247501,2024-11-25T20:40:00Z,33,100,Estimation,Periodic
MTR-93480256,2024-11-25T20:40:00Z,33,83,Estimation,Periodic
